Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ks/call  Ks/call  name    
-----------------------------------------------
                0.00    0.00       1/1           __mod_clm_initialize_MOD_initialize2 [11]
[530]    0.0    0.00    0.00       1         __mod_clm_urbaninit_MOD_urbaninittimevar [530]
                0.00    0.00       1/2157        __mod_clm_decomp_MOD_get_proc_bounds [334]
-----------------------------------------------
                0.00    0.00       1/1           __mod_clm_initialize_MOD_initialize1 [117]
[531]    0.0    0.00    0.00       1         __mod_clm_varcon_MOD_clm_varcon_init [531]
-----------------------------------------------
                0.00    0.00       1/1           __mod_clm_control_MOD_control_init [498]
[532]    0.0    0.00    0.00       1         __mod_clm_varctl_MOD_clmvarctl_init [532]
-----------------------------------------------
                0.00    0.00       1/1           __mod_clm_control_MOD_control_init [498]
[533]    0.0    0.00    0.00       1         __mod_clm_varctl_MOD_set_clmvarctl [533]
-----------------------------------------------
                0.00    0.00       1/1           __mod_clm_initialize_MOD_initialize1 [117]
[534]    0.0    0.00    0.00       1         __mod_clm_varpar_MOD_clm_varpar_init [534]
-----------------------------------------------
                0.00    0.00       1/1           __mod_clm_initialize_MOD_initialize2 [11]
[535]    0.0    0.00    0.00       1         __mod_clm_vocemission_MOD_vocemission_init [535]
-----------------------------------------------
                0.00    0.00       1/1           __mod_params_MOD_param <cycle 1> [94]
[536]    0.0    0.00    0.00       1         __mod_date_MOD_date_ne [536]
                0.00    0.00       1/50          __mod_date_MOD_check_cal [378]
-----------------------------------------------
                0.00    0.00       1/1           __mod_bdycod_MOD_init_bdy [179]
[537]    0.0    0.00    0.00       1         __mod_date_MOD_isequaldt [537]
                0.00    0.00       1/50          __mod_date_MOD_check_cal [378]
-----------------------------------------------
                0.00    0.00       1/1           __mod_date_MOD_timeval2date_double [351]
[538]    0.0    0.00    0.00       1         __mod_date_MOD_parse_timestring [538]
-----------------------------------------------
                0.00    0.00       1/1           __mod_regcm_interface_MOD_rcm_initialize <cycle 1> [7]
[539]    0.0    0.00    0.00       1         __mod_dynparam_MOD_initparam [539]
                0.00    0.00       2/5           __mod_date_MOD_initfromint8dtwc [439]
-----------------------------------------------
                0.00    0.00       1/1           __mod_regcm_interface_MOD_rcm_finalize [264]
[540]    0.0    0.00    0.00       1         __mod_header_MOD_checktime [540]
-----------------------------------------------
                0.00    0.00       1/1           __mod_regcm_interface_MOD_rcm_finalize [264]
[541]    0.0    0.00    0.00       1         __mod_header_MOD_finaltime [541]
-----------------------------------------------
                0.00    0.00       1/1           __mod_regcm_interface_MOD_rcm_initialize <cycle 1> [7]
[542]    0.0    0.00    0.00       1         __mod_header_MOD_header [542]
-----------------------------------------------
                0.00    0.00       1/1           __mod_regcm_interface_MOD_rcm_initialize <cycle 1> [7]
[543]    0.0    0.00    0.00       1         __mod_header_MOD_whoami [543]
-----------------------------------------------
                0.00    0.00       1/1           __mod_params_MOD_param <cycle 1> [94]
[544]    0.0    0.00    0.00       1         __mod_ipcc_scenario_MOD_set_scenario [544]
-----------------------------------------------
                0.00    0.00       1/1           __mod_regcm_interface_MOD_rcm_finalize [264]
[545]    0.0    0.00    0.00       1         __mod_memutil_MOD_memory_destroy [545]
-----------------------------------------------
                0.00    0.00       1/1           __mod_regcm_interface_MOD_rcm_initialize <cycle 1> [7]
[546]    0.0    0.00    0.00       1         __mod_memutil_MOD_memory_init [546]
                0.00    0.00      26/1878        __mod_message_MOD_checkalloc [335]
-----------------------------------------------
                0.00    0.00       1/1           __mod_memutil_MOD_getmem2d_l [391]
[547]    0.0    0.00    0.00       1         __mod_memutil_MOD_relmem2d_l [547]
-----------------------------------------------
                0.00    0.00       1/1           __mod_regcm_interface_MOD_rcm_initialize <cycle 1> [7]
[548]    0.0    0.00    0.00       1         __mod_message_MOD_setup_mesg [548]
-----------------------------------------------
                0.00    0.00       1/1           __mod_micro_interface_MOD_init_micro [262]
[549]    0.0    0.00    0.00       1         __mod_micro_wsm5_MOD_init_wsm5 [549]
-----------------------------------------------
                0.00    0.00       1/1           __mod_regcm_interface_MOD_rcm_initialize <cycle 1> [7]
[550]    0.0    0.00    0.00       1         __mod_mppparam_MOD_broadcast_params [550]
                0.00    0.00      20/94          __mod_mppparam_MOD_bcast_real8 [371]
                0.00    0.00      16/77          __mod_mppparam_MOD_bcast_int4 [373]
                0.00    0.00       6/27          __mod_mppparam_MOD_bcast_arr_character [383]
-----------------------------------------------
                0.00    0.00       1/1           __mod_ocn_common_MOD_initocn [247]
[551]    0.0    0.00    0.00       1         __mod_mppparam_MOD_cartesian_to_linear_integer_subgrid_subgrid [551]
-----------------------------------------------
                0.00    0.00       1/1           __mod_mppparam_MOD_integer_2d_collect [554]
[552]    0.0    0.00    0.00       1         __mod_mppparam_MOD_integer4_2d_do_collect [552]
-----------------------------------------------
                0.00    0.00       1/1           __mod_mppparam_MOD_integer_2d_sub_collect [555]
[553]    0.0    0.00    0.00       1         __mod_mppparam_MOD_integer4_2d_do_sub_collect [553]
-----------------------------------------------
                0.00    0.00       1/1           __mod_output_MOD_output [109]
[554]    0.0    0.00    0.00       1         __mod_mppparam_MOD_integer_2d_collect [554]
                0.00    0.00       1/648         __mod_mppparam_MOD_glosplitw [340]
                0.00    0.00       1/1           __mod_mppparam_MOD_integer4_2d_do_collect [552]
-----------------------------------------------
                0.00    0.00       1/1           __mod_output_MOD_output [109]
[555]    0.0    0.00    0.00       1         __mod_mppparam_MOD_integer_2d_sub_collect [555]
                0.00    0.00       1/648         __mod_mppparam_MOD_glosplitw [340]
                0.00    0.00       1/1           __mod_mppparam_MOD_integer4_2d_do_sub_collect [553]
-----------------------------------------------
                0.00    0.00       1/1           __mod_ocn_common_MOD_initocn [247]
[556]    0.0    0.00    0.00       1         __mod_mppparam_MOD_mypack_integer_subgrid [556]
-----------------------------------------------
                0.00    0.00       1/1           __mod_regcm_interface_MOD_rcm_initialize <cycle 1> [7]
[557]    0.0    0.00    0.00       1         __mod_mppparam_MOD_set_nproc [557]
-----------------------------------------------
                0.00    0.00       1/1           __mod_clm_surfrd_MOD_surfrd_get_data [526]
[558]    0.0    0.00    0.00       1         __mod_mppparam_MOD_trueforall [558]
-----------------------------------------------
                0.00    0.00       1/1           __mod_ncio_MOD_read_domain_info [242]
[559]    0.0    0.00    0.00       1         __mod_nchelper_MOD_closefile [559]
                0.00    0.00       1/73          __mod_nchelper_MOD_checkncerr [374]
-----------------------------------------------
                0.00    0.00       1/1           __mod_ncio_MOD_read_domain_info [242]
[560]    0.0    0.00    0.00       1         __mod_nchelper_MOD_read_var1d_static_double [560]
                0.00    0.00       2/73          __mod_nchelper_MOD_checkncerr [374]
-----------------------------------------------
                0.00    0.00       1/1           __mod_bdycod_MOD_init_bdy [179]
[561]    0.0    0.00    0.00       1         __mod_ncio_MOD_fixqcqi [561]
                0.00    0.00       1/53          __mod_mppparam_MOD_bcast_logical [377]
-----------------------------------------------
                0.00    0.00       1/1           __mod_bdycod_MOD_init_bdy [179]
[562]    0.0    0.00    0.00       1         __mod_ncio_MOD_we_have_qc [562]
-----------------------------------------------
                0.00    0.00       1/1           __mod_bdycod_MOD_init_bdy [179]
[563]    0.0    0.00    0.00       1         __mod_ncio_MOD_we_have_qi [563]
-----------------------------------------------
                0.00    0.00       1/1           __mod_regcm_interface_MOD_rcm_finalize [264]
[564]    0.0    0.00    0.00       1         __mod_ncout_MOD_dispose_output_streams [564]
                0.00    0.00       3/3           __mod_ncstream_MOD_outstream_dispose [457]
-----------------------------------------------
                0.00    0.00       1/1           __mod_params_MOD_param <cycle 1> [94]
[565]    0.0    0.00    0.00       1         __mod_pbl_interface_MOD_init_pblscheme [565]
                0.00    0.00      22/114         __mod_memutil_MOD_assignp3d_d [370]
                0.00    0.00      16/125         __mod_memutil_MOD_assignp2d_d [366]
                0.00    0.00       4/15          __mod_memutil_MOD_assignp4d_d [399]
                0.00    0.00       2/13          __mod_memutil_MOD_assignp2d_i [407]
-----------------------------------------------
                0.00    0.00       1/1           __mod_params_MOD_param <cycle 1> [94]
[566]    0.0    0.00    0.00       1         __mod_rad_interface_MOD_init_radiation [566]
                0.00    0.00      25/125         __mod_memutil_MOD_assignp2d_d [366]
                0.00    0.00      11/114         __mod_memutil_MOD_assignp3d_d [370]
                0.00    0.00       2/15          __mod_memutil_MOD_assignp4d_d [399]
                0.00    0.00       1/13          __mod_memutil_MOD_assignp2d_i [407]
-----------------------------------------------
                0.00    0.00       1/1           __mod_init_MOD_init [8]
[567]    0.0    0.00    0.00       1         __mod_rad_interface_MOD_inito3 [567]
-----------------------------------------------
                0.00    0.00       1/1           __mod_rad_interface_MOD_allocate_radiation [147]
[568]    0.0    0.00    0.00       1         __mod_rad_o3blk_MOD_allocate_mod_rad_o3blk [568]
-----------------------------------------------
                0.00    0.00       1/1           __mod_rad_interface_MOD_allocate_radiation [147]
[569]    0.0    0.00    0.00       1         __mod_rad_outrad_MOD_allocate_mod_rad_outrad [569]
-----------------------------------------------
                0.00    0.00       1/1           __mod_bdycod_MOD_setup_bdycon [490]
[570]    0.0    0.00    0.00       1         __mod_runparams_MOD_exponential_nudging [570]
